Percent,WinLoss,StrategyProcess
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=15 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=15 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=20 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=20 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=25 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=25 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=5 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=5 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=8 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=8 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=10 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=10 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=15 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=15 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=20 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=20 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=25 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=25 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=5 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=5 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=8 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=8 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=10 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=10 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=15 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=15 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=20 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=20 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=25 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=25 --order_type=maker --silent
-5.88%,2/3,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=5 --order_type=taker --silent
-5.97%,2/3,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=5 --order_type=maker --silent
-5.88%,2/3,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=8 --order_type=taker --silent
-5.97%,2/3,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=8 --order_type=maker --silent
-5.88%,2/3,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=10 --order_type=taker --silent
-5.97%,2/3,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=10 --order_type=maker --silent
-21.67%,2/3,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=15 --order_type=taker --silent
-21.81%,2/3,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=15 --order_type=maker --silent
-23.9%,2/5,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=20 --order_type=taker --silent
-24.1%,2/5,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=20 --order_type=maker --silent
-16.56%,3/5,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=25 --order_type=taker --silent
-16.84%,3/5,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=25 --order_type=maker --silent
0.63%,2/2,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=5 --order_type=taker --silent
0.61%,2/2,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=5 --order_type=maker --silent
-4.56%,2/2,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=8 --order_type=taker --silent
-4.63%,2/2,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=8 --order_type=maker --silent
-5.88%,2/3,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=10 --order_type=taker --silent
-5.97%,2/3,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=10 --order_type=maker --silent
-18.62%,2/3,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=15 --order_type=taker --silent
-18.73%,2/3,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=15 --order_type=maker --silent
-21.67%,2/3,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=20 --order_type=taker --silent
-21.81%,2/3,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=20 --order_type=maker --silent
-22.22%,2/4,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=25 --order_type=taker --silent
-22.38%,2/4,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=7 --oversold_rsi=25 --order_type=maker --silent
-10.58%,0/4,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=5 --order_type=taker --silent
-10.65%,0/4,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=5 --order_type=maker --silent
-10.58%,0/4,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=8 --order_type=taker --silent
-10.65%,0/4,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=8 --order_type=maker --silent
-10.58%,0/4,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=10 --order_type=taker --silent
-10.65%,0/4,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=10 --order_type=maker --silent
-25.25%,0/4,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=15 --order_type=taker --silent
-25.34%,0/4,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=15 --order_type=maker --silent
-29.3%,0/6,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=20 --order_type=taker --silent
-29.45%,0/6,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=20 --order_type=maker --silent
-33.66%,1/6,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=25 --order_type=taker --silent
-33.86%,1/6,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=5 --oversold_rsi=25 --order_type=maker --silent
-5.49%,0/3,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=5 --order_type=taker --silent
-5.52%,0/3,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=5 --order_type=maker --silent
-10.38%,0/3,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=8 --order_type=taker --silent
-10.44%,0/3,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=8 --order_type=maker --silent
-10.58%,0/4,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=10 --order_type=taker --silent
-10.65%,0/4,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=10 --order_type=maker --silent
-23.3%,0/4,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=15 --order_type=taker --silent
-23.37%,0/4,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=15 --order_type=maker --silent
-25.25%,0/4,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=20 --order_type=taker --silent
-25.34%,0/4,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=20 --order_type=maker --silent
-27.72%,0/5,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=25 --order_type=taker --silent
-27.84%,0/5,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --trend_ema=10 --neutral_rate=auto --oversold_rsi_periods=7 --oversold_rsi=25 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=5 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=5 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=8 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=8 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=10 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=10 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=15 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=15 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=20 --order_type=taker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=20 --order_type=maker --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=trend_ema --start=20190101 --end=20190201  --period=15m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --trend_ema=10 --neutral_rate=0 --oversold_rsi_periods=5 --oversold_rsi=25 --order_type=taker --silent
